Review Site,Ski Area,Review Date,Review Star Rating (out of 5),Review Text
Tripadvisor,Red Lodge Mountain,Mar 2013,4,"My wife and I went back to Red Lodge to ski after over 10 years. We had the best time. Took in part of the Winter Carnival on the mountain, and enjoyed skiing with no lift lines and open runs. Weather was great and the snow good for the most part."
Tripadvisor,Red Lodge Mountain,Feb 2013,4,"Food was cheap and the lift lines were next to nothing. Good local mountain - get there early so you don't have to walk a mile to the mountain. They offer a shuttle in the morning, but you'll have to walk back to your car in the afternoon - the earlier you get there, the closer you park."
Tripadvisor,Red Lodge Mountain,Feb 2013,5,"We love skiing Red Lodge Mountain! \n\nThe members of the staff are all very friendly and helpful.\n\nThe lodge atmosphere is relaxed and casual. \n\n RLM is very family-oriented with the magic carpet and Miami Beach lift for beginners. \n\nHowever, there are green, blue, &amp; black diamond trails for all levels of skiers.\n\nThe town of Red Lodge is one of the friendliest anywhere with beautiful, historic district houses &amp; buildings. \n\nA best-kept secret in the Rockies!"
Tripadvisor,Red Lodge Mountain,Feb 2013,4,A nice local ski area without all the resort hype. Outstanding terrain on a powder day. Worth the stop on the way to Big Sky.
Tripadvisor,Red Lodge Mountain,,5,We had family fun day in the snow....the price was great and the staff was wonderful...being out of shape was a issue ...but we still had a blast...we spent 5 hour had lunch and went home for naps....
Tripadvisor,Red Lodge Mountain,Nov 2012,5,sweet place . lots to see and do. great food. also try off road MeetsieTeetsie trail nearby. Ski area is also great\n
Tripadvisor,Red Lodge Mountain,Feb 2012,4,"We ski there two or three times a year. Lots of terrain and the lines are very short. The longest I ever wait is maybe two minutes. The double black diamonds are exactly that...don't go there unless you are an EXPERT! Terrain park is really fun. Most scenic section is Palisades chairlift, only open when it is busy on the weekends and there is a lot of snow. The Midway Lodge is half way up the mountain and has good eats for a fair price."
Tripadvisor,Red Lodge Mountain,Oct 2012,3,"Grew up on this mountain and love it just because it's the local place to hang out - you're constantly running into people you know. :) When it gets good snow, it's completely epic. Most of the year, it seems you're dodging a few ice patches and/or rocky spots, but that's just the essence of Red Lodge. :) Plus, if you know where to go, you'll get the good white stuff!"
Tripadvisor,Red Lodge Mountain,Dec 2011,5,"excellent rates, helpful staff. We visited over xmas break and it was my daughter's first time skiing. We signed her up for lessons, rented skis and bought lift tickets for the ""easy"" lift only and the cost was only around $100 for the both of us. She spent the morning learning to ski and we had a wonderful afternoon skiing together. Lovely facility and a great price"
Tripadvisor,Red Lodge Mountain,Jul 2012,3,Really cute town with shops and restaurants. Easy to get around in by foot or car. Easy access to the mountains - Yellowstone and skiing.
Tripadvisor,Red Lodge Mountain,Dec 2015,3,So much fun when there is not a lot of people. Had zero lines on Christmas Eve it was a lot of fun!!!
Tripadvisor,Red Lodge Mountain,Dec 2015,5,The staff is wonderful on the mountain. Not all runs covered in snow due to high winds the days before but the runs that were open were great.
Tripadvisor,Red Lodge Mountain,Dec 2015,4,"Ronnie working at the Miami beach lift is amazing with the new kids. So gentle and encouraging. \nThe other gentleman scanning tickets took time to explain to me why my sons board bindings weren't correct, what I needed to buy and how it affected his ankles and ride. Thanks for the exceptional staffing!"
Tripadvisor,Red Lodge Mountain,Dec 2015,5,Red Lodge is always fun! The instructors and lift operators are always so nice! Love visiting this place!
Tripadvisor,Red Lodge Mountain,Dec 2015,4,"The whole crew was excellent from the get go, from picking up our lift tickets purchased online, to the very streamlined equipment rental process and getting on the very first lift all the way to the last ride up and then the rental returns! Every employee we spoke to, or even passed by, was extremely freindly and very helpful. Even during the rush in the morning they did not get flustered or irritated, in fact it was quite the opposite, just took us all in stride and got us out the door! When we returned our gear and my fat belly prevented me from getting my boots off in a proffecient manner, one of the employees came over and gave me a hand with a smile. We were asked so many times ""How is the snow, how are you doing, are you enjoying the day?"" Every time we got on a lift we were told ""have a great run"" or "" enjoy it up there"". I am extremely impressed with the whole operation and highly recommend a day on the mountain at Red Lodge, the people make it great!!"
Tripadvisor,Red Lodge Mountain,Dec 2015,3,Everyone was very helpful and welcoming. Great mountain with staff that was always so nice and caring.
Tripadvisor,Red Lodge Mountain,Dec 2015,3,1st time I purchased tickets online////saved 34%/// dropped the boys and their mother off///parked the truck///walked back to ticket office showed the confirmation paper tickets were given to me///boys were on lift within 10 minutes///// very nice service
Tripadvisor,Red Lodge Mountain,Dec 2015,4,Snow was great! Sucks that there was no running water and Indoor bathrooms. We didn't let that put a damper on our day though! Food was awesome too! We had a fantastic day!
Tripadvisor,Red Lodge Mountain,Dec 2015,2,"Half or less open ,bare spots ,rocks ,ice, everything (walking wise) seems to be up hill, anything from parking area to lifts. Seems more like an east resort. Maybe wrong time w/low snow."
Tripadvisor,Red Lodge Mountain,Dec 2015,5,"we have been skiing there for a long time I try to go about 4 times a year,I plan on retiring there people are so friendly and the senrey is to die for."
Tripadvisor,Red Lodge Mountain,Mar 2014,4,"I was happy with my first experience of Red Lodge Mountain. Being a powder snob, I have not been to this resort before, as it usually gets less snow cover than other ski areas that I frequent in Montana. However, I was pleased this season with my spring snowboarding day here. Not only was it a blue sky fabulous day (although any day on the mountain is a good day :-P ), but the runs were long and face NE, so the snow stayed good until the bottom bit of the mountain, even though the sun was beating down.\n\nDid I say it had LOOONG runs? And the employees were great and the atmosphere was that of a little local ski area instead of a destination spot like Red Lodge. How cool is that?!!\n\nThanks for the end of my season Red Lodge Mountain. It was a stellar day, and I got to be with my sweetheart on top of it. Best snowboard day EVER! LOL"
Tripadvisor,Red Lodge Mountain,Feb 2014,5,"The price was very good, the people very helpful and the skiing was perfect. My partner took a lesson, and that didn't work out too well, but figure that is on us, we should have signed up for a higher level. When they say beginner, they mean you have never put skis on before"
Tripadvisor,Red Lodge Mountain,Mar 2014,4,"The snow was great, there were no crowds (except at the bar at the end of day), abundant varied terrain offered a challenge and the views from the top were spectacular. The only downside was that the base facilities are very crowded."
Tripadvisor,Red Lodge Mountain,Feb 2014,4,"We liked the terrain, and grooming. Nice lifts. It would be nice to have an inexpensive shuttle from town."
Tripadvisor,Red Lodge Mountain,Feb 2014,5,"Very family friendly, with a family friendly budget. Wonderful staff, really took time with the kids to refresh their skills and they were able to pick right up where they left off last year!"
Tripadvisor,Red Lodge Mountain,Feb 2014,3,"The line cooks don't understand how to cook more than a single order at a time. Forty minutes after we ordered our waitress assured us it would be ready in 'just a minute'. Ten minutes later, she assured us again. Five minutes later she brought us the hamburger, and then informed us the sausages had just been put on the grill. In total - one hour and five minutes to get a hamburger, two sausages and a cup of soup. Yes, the place was full and a few tables outside were occupied. Everyone seemed to be going through the same hostage scenario. I've worked as a line cook, a waiter, and bartender, so I know the capabilities and expectations of a kitchen, and this kitchen is totally incompetent. At the very, very least they should inform anyone wishing to order food how long they should expect to wait."
Tripadvisor,Red Lodge Mountain,Jan 2014,4,"Skied there in late January 2014. Snow conditions were great the mountain has a good variety of well groomed cruising runs and many more difficult, powder opportunities, lots of terrain to ski. Lifts on the newer areas of the hill are high speed quads, no lift lines at all while I was there. Hill staff are all very friendly. Nice place to get away from it all and do some relaxing and serious skiing."
Tripadvisor,Red Lodge Mountain,Dec 2013,4,"This is the ""old"" Colorado. Great slopes, great snow, low prices, not crowded, nice people and NOT over-commercialized! We loved this place!"
Tripadvisor,Red Lodge Mountain,Dec 2013,5,"What an amazing place. The runs are really long. . . and really steep. We are used to skiing in Minnesota and this is a whole new level. It was an amazing experience. The blue hills are the equivalent to the black diamonds in Minnesota, though. The chalet is nice. Parking is great if you arrive when the rental/ticket office opens. Buy advanced tickets online and save a lot of money. If you rent for multiple days, you will need to decide if you want to keep the equipment or leave it overnight in a locker there. Overall, it was an amazing experience."
Tripadvisor,Red Lodge Mountain,Feb 2013,3,Having enough snow can be an issue at any resort. RLM has more snow making equipment than any resort I've ever seen. The terrain is really varied so there's something for everybody. The prices are very reasonable the drinks are good the food is great and there is a party in town every night.
Tripadvisor,Red Lodge Mountain,Jan 2015,5,I Loved this little place. it is a very small and cozy. Everyone is super nice. something for everyone.
Tripadvisor,Red Lodge Mountain,,3,Fair prices along with a good time if theres snow. I've been a few times and when theres snow this place is a blast! If not it seems the snow they make themselves was super icy and the skiing/boarding was no fun.
Tripadvisor,Red Lodge Mountain,Dec 2014,3,"While there is a nice beginners area near the base, Red Lodge Mountain has plenty of room for advanced skiers with some potentially deep powder and trees on the advanced Cole Creek side. Lift lines are seldom and the mountain is large enough, it doesn't seem crowded. Even before Cole Creek was open, we could still find glade skiing on the rest of the mountain after a nice Christmas storm."
Tripadvisor,Red Lodge Mountain,Dec 2014,1,The snow was packed ice and the staff was rude. Even on main runs there were sticks and rocks sticking up everywhere. All in all I was very disappointed with my experience. I won't be back.
Tripadvisor,Red Lodge Mountain,,3,"Red Lodge Mtn is great. Small ski resort w little lift lines, great staff and the food is always great. Try the soups and sandwiches. We will be back."
Tripadvisor,Red Lodge Mountain,Nov 2014,2,"We skied Red Lodge Mountain on Thanksgiving weekend. There were hardly any lines but they had issues with lifts on a couple of different occasions. They have one high speed quad which was not open at the time of our visit. Group ski lessons were 1:1 instructor to student but no GPS device to see how much they've skied as they have at Winter Park, Colorado. The powder was deep. We sat on a broken lift for thirteen minutes in seriously cold weather. We were slightly perplexed at the lack of barricade on the dirt road leading to the mountain. There is no base lodge hotel, buildings are dated but there is a mid mountain dining spot and several buildings at the base that house rental shop, retail, and restaurants. At the mid-mountain lodge there was a significant collection of dead moths on the handrails leading to the bathroom however none ended up in our food. A beer here costs $4.75 and that's microbrew draft. Due to the fact that half the mountain was closed lift tickets were selling at the half day rate. Book two days for about $60 advance online and there are also good deals to be had at liftopia. Still, I find myself yearning for my favorite Colorado mountain with serious bumps, high speed lifts, and multiple dining options on the mountain."
Tripadvisor,Red Lodge Mountain,Apr 2014,3,"Second consecutive year of skiing at Red Lodge and the hill continues to deliver. Diverse terrain - including some real steeps and challenging side-country skiing - along with long blues and greens; small numbers; friendly and helpful staff and locals; and real value. \n\nOh, and the snow is just the icing on the cake - simply epic at times. \n\nLiving in Manitoba, we still feel that the skiing at Red Lodge makes the drive down south of the border totally worthwhile. We'll definitely be back!\n\nTip: the lift ticket is already cheap but still look for the deals to be had at Liftopia.com"
Tripadvisor,Red Lodge Mountain,Jul 2014,3,"If you are in the area, don't pass up the drive to Red Lodge via the Beartooth pass. It is incredible and the town of Red Lodge is absolutely charming!"
Tripadvisor,Red Lodge Mountain,Apr 2014,4,"I have never in my life have stepped into skis.. My fiance is a hard core skier and his friends (who are also big time skiers) invited us to come for the last weekend of skiing at Red Lodge (We live in South Dakota-although originally from Washington State). They encouraged me to take a ski lesson and I did! I was really nervous at first and was afraid of falling. I had a wonderful instructor named Mary who was very patient and helpful. By the end of the lesson I was doing some turns. Although I just stayed on the magic carpet ( I was way to tired at the end to try Miami Beach) I was very happy with the lesson and my progress. Mary was a WONDERFUL instructor!! Please pass that on! (I'm a teacher so I know what good teaching is like) It was a gorgeous day too so that helped. I tried it again the next day but it was snowy and more icy so I didn't feel as confident. I had a different instructor too. Still, I loved my experience at Red Lodge. My fiance loved it too and said it was some of the best skiing he's done-(especially after it dumped all that snow on Sunday!) We can't wait to come back next year!"
Tripadvisor,Red Lodge Mountain,Mar 2014,4,"We brought a small group from a small school. The mountain and skiing was great, the organization of the trip was a bit more stressful than need be. We tried to get a group rate ahead of time but we're told that they had ""too many"" groups for that two days and so no discounts. It was a bit crazy and $$ but we had a good time!"
Tripadvisor,Red Lodge Mountain,Feb 2015,3,"Groomers and power runs. Very nice lodge close to the summit, but unfortunately only open on weekends. Fortunately, the restrooms ARE open all days."
Tripadvisor,Red Lodge Mountain,Mar 2015,2,"Skied two days at Bridger Bowl, but knew that Red Lodge had received 17 inches of snow two days before, so decided to go there. Spent most of the time skiing the Palisades area. Great runs and a high speed lift. With the new snow, the rest of the ski area was great. If weather turns warm, they may lose snow fast."
Tripadvisor,Red Lodge Mountain,Feb 2015,3,"I have never been to Montana and had a few days off work so I decided to take myself snow boarding. I am a skier but want to learn snow boarding. The drive to Red Lodge was exciting; it is such beautiful country. Red Lodge is a quaint little town with many shops and places to eat. The drive up to Red Lodge Mountain from the town is also exciting. I was particularly fastinated by the sign that requires you to have snow chains or a vehicle that can navigate the steep, often snow laden passage. I realized why on my second day to the hill as I had to climb the mountain in very near white out conditions. Which only caused me to be more excited. Once at the lodge the staff were very helpful and attentive in getting my gear, rental, and onto the slopes. I went right to the Magic Carpet (bunny hill) as my lesson did not start for another hour. The Lift Attendant (aka: Liftie), Bob was so helpful in giving me pointers to get me started. Then, my lesson with Brianna was excellent. She helped me to form a good foundation. My second day on the slopes I went up the Miami Beach Lift. It was snowing the second day so that meant very different skiing conditions. But, the tools that Brianna gave me equipped me for all conditions. I look forward to continuing to snow board and hopefully soon be able to carve like Brianna. Thank you Red Lodge. You have great employees and you gave me a superb snow boarding experience. I look forward to coming back."
Tripadvisor,Red Lodge Mountain,Feb 2015,5,"We make it to Red Lodge every year! By far one of if not our favorite place to ski that we have visited. We skiied it twice this year and loved it again...the 2+ feet of fresh powder was amazing of coarse!! Great overall mountain with a little bit of everything, no matter what type of skier you are you shouldn't be disappointed! No lift lines and an excellent staff from ski patrol, resturant, and the gift shop employees make this a place I look forward to visiting year after year!!!"
Tripadvisor,Red Lodge Mountain,Feb 2015,5,"On February 17 a group of 44 middle school students from Frank Brattin Middle School in Colstrip made a ski trip to Red Lodge Mountain. Annalee was instrumental in organizing this trip, the guys in the rental shop were great and got the kids checked in and out the door in record time. We had many first time skiers and snowboarders. After their lesson they were set loose to ski and snowboard and had a really good day. Our more experienced skiers and snowboarders took advantage of the nice day and spent the entire time on the mountain. A great day was had by all."
Tripadvisor,Red Lodge Mountain,Feb 2015,5,Have been there twice this Winter and it has been wonderful both times. It is a Huge Mountain with a small lodge feel. We have been both times on a Friday/Saturday Trip and it is definetly a busy place on a Saturday. If you are a first timer to a bigger Mountain and need some space i would suggest going during the week. Also if you are on a Budget be sure to purchase your 'Super savers' Lift tickets ahead of time. The earlier you buy the more you save. Definetly eat at the Midway Chalet or the Beirstube. Skip the Cafeteria.
Tripadvisor,Red Lodge Mountain,Feb 2015,5,Katie is an amazing employee! She helped make my visit to red lodge better than expected! Nature isn't always far for red lodge but employees like Katie make the trip worth it!
Tripadvisor,Red Lodge Mountain,Feb 2015,4,"We really, really loved skiing at Red Lodge! The days we were there, it hadn't snowed in forever and it was really warm. Two of the chairlifts and many of the ski runs were closed. But. BUT! The snow had really held up better than I had anticipated and we enjoyed some really great skiing on a wide variety of terrain in spring-like conditions. The snow was soft and fun. We spent a lot of time at the mid-mountain Chalet, too, where the food was better than most ski resorts I've been to! We had a blast on this mountain, and especially for the relatively low price of lift tickets, we left very happy and satisfied. This resort feels like a locals ski playground. I hope they never loose their small-town charm!"
Tripadvisor,Red Lodge Mountain,Feb 2015,4,Small Town Ski atmosphere. Great Skiing! Virtually no lift lines. Lower and mid-mountain chalets. Well groomed runs.
Tripadvisor,Red Lodge Mountain,Jan 2015,3,"My buddy and I decided that we werent going to hit the slopes the first day. My wife and her friend stll wanted to so we decided to go hit up the bar there. That place is FUN. The food was good but the beers and the environment were awesome. They even had the Packer/Seahawk game on. Next time we are in Red Lodge I am going to hit the slopes, which my wife told me was great. No chair lift wait times really. Only problem is that the power went out and the lifts stopped working for about a half hour or so. I would recommend checking this place out whether your skiing or not!! You will have fun either way."
Tripadvisor,Red Lodge Mountain,Jan 2016,3,"Our 5 year old daughter got a great lesson from Ronald. We had a good time, even though the snow was pretty thin. We will be back when there is more snow. Pack a lunch, the food is expensive for what you get."
Tripadvisor,Red Lodge Mountain,Jan 2016,4,"Great people, great slopes and cold beer. Can't go wrong. A definite must when visiting Montana!!!!!!!!!!!!!!!!!!!!!"
Tripadvisor,Red Lodge Mountain,Jan 2016,3,"We made a ""last minute"" decision to enjoy Red Lodge Mountain while my daughter was home on Holiday break from College-While the snow wasn't great the combined low price of lift tickets on line and low gas prices made it a great day! No lines at the lifts, food, rentals,etc-great parking and the staff was professional and courteous-It's a shame more people don't take advantage of the combined value and fun-We had a really nice Father-Daughter day that was low key, low stress,affordable, and enjoyable-I would-(and probably will) do a mid week visit to my favorite ski area again-Montana Values from a great Montana Ski destination-Thanks for the great day!-"
Tripadvisor,Red Lodge Mountain,Dec 2015,5,"We had a great time. It is so local and personalized. The staff were all sweet, friendly and helpful. Low prices and polite low-key skiiers. Hate to give glowing reviews because it might draw in the wrong element, but it is true! Loved it!"
Tripadvisor,Red Lodge Mountain,Jan 2016,4,"This will be our new favorite ski mountain. $38 on-line lift tickets, incredible terrain. They just need more snow as half the runs were closed. However, grooming is top notch and the place is almost deserted. Staff is the friendliest we've ever met."
Tripadvisor,Red Lodge Mountain,Jan 2016,3,"The skiing and scenery were sublime, to top it off the locals and staff were very welcoming and friendly, the hospitality here is second to none."
Tripadvisor,Red Lodge Mountain,Dec 2015,2,Extremely Friendly staff. The backside of the mountain was closed. Single digit temperatures outside.
Tripadvisor,Red Lodge Mountain,Dec 2015,2,"Overall, this trip went well... except EVERY TIME we come we have trouble with the lockers! Took $3 from us, so we ended up just throwing our bag on top of locker &amp; hope it didn't get stolen! Grrr! Lock stuff in car!!!"
Tripadvisor,Red Lodge Mountain,Jan 2016,3,"I'm a terrible skier, so take my review for what it's worth. I had great fun learning, the staff was courteous and nice, the slopes were great."
Tripadvisor,Red Lodge Mountain,Dec 2015,4,Had a great time at Red Lodge Mountain! The best parts about the trip were the good skiing conditions and the lessons that my 5 year old son and 7 year old niece took. By the end of the first day my 5 year old son was off the beginner hill and successfully went down a green run riding a lift to the top! He was elated and so was the whole family! The staff at Red Lodge are top notch and care about your visit to their mountain.
Tripadvisor,Red Lodge Mountain,Feb 2016,5,Awesome time best instructor for getting me started. On the snowboard . I have been a skier since I was 3 and have finally decided to learn he snowboarding . I have skied only in Australia perisher / smiggins blue cow have a lodge in smiggins . Totally loved the friendly atmosphere and personalized experience with the instructors and staff . Not a big venue but big of heart . Thanks and will be definitely seeing kore of me
Tripadvisor,Red Lodge Mountain,Dec 2015,4,"We went to Red Lodge Mountain for a skiing vacation during last Christmas week. It is a nice place, quiet and neat. The mountain is not very crowed. Only half is open but the tickets were still in full price. Services are excellent, people are friendly and helpful."
Tripadvisor,Red Lodge Mountain,Jan 2016,4,not bad at all but yeah this mountian was pretty good for not having all the snow that they normally have
Tripadvisor,Red Lodge Mountain,Jan 2016,3,Had a great time on the mountain with family. My kids are beginner snowboarders and this is a great place for them to learn and master their skills.
Tripadvisor,Red Lodge Mountain,Jan 2016,5,"I learned how to ski years ago by taking a lesson at Red Lodge Mountain. My boys both learned how to snowboard by taking lessons there as well. The group lessons are wonderful. It has always been a treat to go skiing there. We try to make the trip for a couple weekends a year, and have been doing so for almost 20 years. The staff are very friendly and helpful! It's so worth the 7 hour trip to ski this mountain!!"
Tripadvisor,Red Lodge Mountain,Jan 2016,4,The ski instructors are very nice and professional. My family had a great time! We went on a Saturday and didn't ever have to stand in lines longer than 5 people ahead of us. They happily slowed the chair lifts for my youngest inexperienced daughter to get on without difficulty. Everyone was very friendly. The snow was good. A few slopes were closed for not enough snow. But the majority were open. It was a great day!
Tripadvisor,Red Lodge Mountain,Jan 2016,3,"My first visit to Red Lodge Mountain was on a Saturday, so it was crowded with families but since there is enough room to spread out, this didn't present a problem. There were no long lines for lifts. There were lots of people in the lodge, but enough room to accommodate them comfortably. There were lots of options on the trails for skiers of all levels. The only drawback was the snow quality was not great. On the website, the base depth was listed as 18"" to 20"". I don't think I came across an area that had more than 10"" and there were large patches of dirt exposed in some of the busier areas. With a deeper base and some powder, this would be a great place to ski!"
Tripadvisor,Red Lodge Mountain,Jan 2016,4,"Wonderful experience!! Everyone was accommodating. There was never long lines, it is obvious that this business knows how to provide great customer service and experience!"
Tripadvisor,Red Lodge Mountain,Jan 2016,4,Had a great time skiing with my daughters. Friendly staff are always willing to help. The Beirsteub is good for relaxing with a beer and some great food.
Tripadvisor,Red Lodge Mountain,Jan 2016,2,"No snow, which was not fault of resort, but was treated terribly. MOST important, the only two decent runs were horrid by ski racing, one both days, one run wasn't properly signed and led us (with two 3 year olds) to black diamond runs - with NO WARNING; on the second day, we 'broke; the tape on the practice run to get our young ones down safely and were stopped and berated by the ""practice"" team. I am a former professional snowboarder, and it has been a long time since I have been so disappointed in a resort."
Tripadvisor,Red Lodge Mountain,Dec 2015,3,"My most recent visit to Red Lodge, I was welcomed by 16"" of new powder! Needless to say, my day on the mountain was great. I grew up skiing Red Lodge and always love going there, even if the snow isn't good, it's a good excuse to sit in the Bierstube!"
Tripadvisor,Red Lodge Mountain,Dec 2015,2,"Came here with family to snowboard. Before we got on first lift, lift attendent walked passed us and said ""ugh, snowboarders"". We had a good half day, then at two pm the lift attendents started checking for leashes so wouldn't let us up the lifts unless we went to shops to buy a leash. Evidently this is a state law, but we live in Montana and have never ever had this happen and we are frequent snowboarders all over the state. The new snowboards do not need this device because we strap or foot in when we go on the lift. So no other mountain enforces this outdated law because of this reason. Would not recommend this resort if you are a snowboarder. Unless you want to spend $7 at the store for a leash (and put a ring on your boot too because they don't even make a place to put a leash on new boots)"
Tripadvisor,Red Lodge Mountain,Feb 2015,4,We are teaching my 3-year-old to ski and Red Lodge Mountain is a perfect resort for kids. Family friendly base lodge with helpful staff and just enough terrain for everyone to have a good time.
Tripadvisor,Red Lodge Mountain,Jul 2015,3,It is a great end to driving the Bear Tooth Highway. Perfect way to close out the scenic drive and get a few more fantastic views.
Tripadvisor,Red Lodge Mountain,Dec 2014,3,"Small town ski area feel. Good runs, nice variety of terrain. Mostly an intermediate's mountain but there is some expert terrain if you seek it out. Lift system seems a bit disjointed but functional. Red Lodge town is fun at night for plenty of apris ski activities."
Tripadvisor,Red Lodge Mountain,Jul 2015,3,We loved the mountain and all of the scenery after taking the Beartooth Highway(route 212) from tower junction in Yellowstone to Red Lodge. Take your time and enjoy the sites around this beautiful mountain. Great views from every angle!
Tripadvisor,Red Lodge Mountain,Jun 2015,4,"From the drive to the mtns to how serene the campsites are...it's an impeccable place to visit! Even if you're not fond of heights, go on the switchbacks to the top...you won't be disappointed."
Tripadvisor,Red Lodge Mountain,Mar 2015,3,Great ski classes the instructors are super nice a good variety of slopes a great little place for beginners I'll come back every year :)
Tripadvisor,Red Lodge Mountain,Jul 2014,3,it's really awesome small town in the valley of mountains. best to visit in summer and ski seasons. It is in the way to Yellowstone national park. It is place to take holiday from concrete jungle cities and nurture nature.
Tripadvisor,Red Lodge Mountain,Jan 2015,4,Most of the lifts are old school and the road up the mountain is dirt - but this mountain is a blast to ski with lots of varied terrain and the snow was great even though it had been very warm for the two weeks prior to our visit.
Tripadvisor,Red Lodge Mountain,Mar 2017,3,Best spring skiing in years! Friendly staff with lots of cold beers on tap! Not crowded at all! Excellent snow!
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"Great mountain for every level of skier. Personable staff that are willing to help everyone. Short lift lines, quick lift rides and amazing scenery."
Tripadvisor,Red Lodge Mountain,Mar 2017,4,We were on a ski trip to Montana this past March. Red Lodge Mountain was the first ski area we visited. The staff at the ticket window were helpful. And our skiing experience was very nice.
Tripadvisor,Red Lodge Mountain,Mar 2017,3,"If you are looking for a TRUE Montana ski experience try Red Lodge Mountain. Over the past several years I have seen skiers wearing cowboy hats and jeans, a moose crossing the road heading up the mountain and deer running across a ski run. Many days you feel like you have the place to you and 10 friends. Even when there's lots of people the lift lines move along quickly. This is a great place to have a family Montana ski vacation that gives you a ski town feel without needing to take out a loan to pay for it. If pretentious skiers is what you're looking for this is NOT your place. But if you seek a great family friendly mountain with fun runs and amazing views and is often referred to be considered a hidden gem, you found your place. A lift ride conversation here, may very well end in a long-lasting friendship!"
Tripadvisor,Red Lodge Mountain,Mar 2017,4,We heard from word of mouth about Red Lodge Mountain. It was all the website promised. Pure and simple. We will return.
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"I've been snowboarding for 5 years and this is the best place I've ever been. Excellent trails for boarding and best of all, NO LINES. The longest you will wait in a lift line is 25 seconds TOPS. And this was when they were busy in mid March."
Tripadvisor,Red Lodge Mountain,Mar 2017,4,"Good variety of slopes and value for a day of skiing. Very friendly staff! Not crowded at all! Rental shop was good, too!"
Tripadvisor,Red Lodge Mountain,Mar 2017,3,"Despite a cloudy day, we had a blast skiing here. The staff was extremely friendly and helpful as we were not familiar with the slopes. The slopes were in good condition and runs were great. The only hinderance, very little visibility because of snow and a cloud was out of their control. I hope I can come back and ski there again."
Tripadvisor,Red Lodge Mountain,Mar 2017,5,Red Lodge is a great ski lodge for the entire family! The staff are exceptionally friendly even at the end of their season! The chalet is nice with amazing chocolate chip cookies and the bar is a great place to rest at the end of the day to wait for the kids to come off of the mountain! The absolute best was that we had an opportunity to ski above the clouds...amazing!
Tripadvisor,Red Lodge Mountain,Mar 2017,3,We had a great 3 days of skiing. The weather was nice and warm. Roughly 50 each day. The first day was a little icy but after that it was great. We were able to ski the entire mountain. Many of the chutes on cold creek even opened up.
Tripadvisor,Red Lodge Mountain,Feb 2017,4,"We loved it! Very family friendly. Lost and found was even good to us😏\nWe found reasonable room rates (on short notice) at the Yodeler ( which I will also review) discounted lift tickets on line, and convenient ski rentals in town (no lines!)\nWe will be back!\n\n"
Tripadvisor,Red Lodge Mountain,Feb 2017,5,"We have taken our family to Red Lodge skiing on several occasions. We are from out of state, and it is a long drive, but always worth it. The prices are fair, the service is great, and there lift lines are short or non-existent. It is our 'home' mountain and we are proud to make the trek there as often as we can!"
Tripadvisor,Red Lodge Mountain,Feb 2017,4,"Well-groomed. Wished more runs were open, but that really had to do with lack of snow. Friendly staff!!"
Tripadvisor,Red Lodge Mountain,Feb 2017,2,"Hard ice which made it difficult to ski, maybe a refund should have been offered or not sold ski lift tickets."
Tripadvisor,Red Lodge Mountain,Feb 2017,4,Had a great time skiing. Very friendly and helpful personnel at the lifts. Food in the lodge was quick and good.
Tripadvisor,Red Lodge Mountain,Feb 2017,5,"Best Staff Ever!!\nI was here from Bozeman and a ring of mine was lost somewhere between the car to the deck. I was frantic and upset because this ring meant a lot to me as my Nana gave it to me almost 10 years ago on her death bed.\nThe staff at Red Lodge went above and beyond to help me find it! They went as far as to grab an electric screwdriver and began taking apart the deck In hopes to find it!! Although we did not find i that day, I will never forget the trouble they went through to help me find it!\n3 days later, I just received a call saying it was found!! I am so thankful for all they have done for me.\nThank you Red Lodge!"
Tripadvisor,Red Lodge Mountain,Feb 2017,5,"every time we have been there the staff at the ski area have been great. love it when the lefties always say ""Have a great run!"" sometimes you surprise them by answering with something off the wall!"
Tripadvisor,Red Lodge Mountain,Feb 2017,5,"5 Stars for Red Lodge Ski Patrol! We went skiing on President's Day. The conditions were icy. My husband had only been skiing at a ""Hill"" in ND. We should've gotten him some lessons, but we didn't and he super-manned it down the mountain quite a few times on his belly. The ski-patrol was there to help, some of whom weren't even on duty that day! We tapped-out at noon, covered in snow-rash. We will be back for lessons and powder! Thank you Red Lodge ski-patrol!"
Tripadvisor,Red Lodge Mountain,Feb 2017,4,"There was a lot of ice areas. But, I am sure it was due to all the warm weather that had occurred the week before and then it froze. We had a lot of fun and would like to come back during better weather and ski again. The bar was fun and the food/drinks were great! The employees' were very friendly."
Tripadvisor,Red Lodge Mountain,Feb 2017,3,"My 11 year old went up with some friends for a long weekend. When I asked him how it was, he said ""I'm sore"". To me that's a huge 2 Thumbs up! He also went up the triple chair and said he went off a couple boxes. He wants to go back every weekend!! Thanks Red Lodge for helping my boy make memories!"
Tripadvisor,Red Lodge Mountain,Jan 2017,4,I would love it if Red Lodge had a childcare system for the kids that can't ski. I end up sitting in the lodge the whole day with the baby and toddler while the two older kids and husband get to ski.
