Review Site,Ski Area,Review Date,Review Star Rating (out of 5),Review Text
Tripadvisor,Whitefish Mountain Resort,July 2018,3,"This was an activity we saved for doing once we got everything else in. :) Glad we did. For $16, you can take a lift chair to the summit and back. You can also hike either up or down if you prefer, but one-way lifts are still $9. If you need some coffee, make sure you grab some; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,3,"Really loved riding the chair lift all the way to the top. It was so convenient and made for beautiful views and photo opportunities. Enjoyed a coffee from the lodge at the top, and looking in the cute little gift shop. Staff is all super friendly. Would definitely do that; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,4,"Spend the day riding the lifts to the top of the mountain, the prices were very reasonable and the views from the top are breathtaking. The Alpine Slide ride to the bottom was just as fun. Great activities at the bottom of the mountain for young children though we were; …"
Tripadvisor,Whitefish Mountain Resort,August 2017,4,"Stopped by with our niece and her husband who live in Montana. We all decided to go here to check it out. They had never been here before so they were just as surprised as us at the stuff to do in the summer. You can mountain bike, hike the trails, take a lift ride, zip line and; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,4,"If you are visiting in the summer this is a place that you want to visit for a little while. We went up on the ski lift round trip for 16.00 each to the very top to take pictures. If you like to eat there is a casual restaurant at the top, or bring a mountain bike, and even hike; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,3,"Although we walked away from our experiences with memories and stories to tell, there were many items regarding our experience that were very unprofessional. The staff went very fast through the orientation of how the equipment worked. We didn't get a chance to go through how; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,3,Absolutely amazing views!! This was so much fun and so beautiful. If you like to mountain bike you can send your bike up and ride it back down in one great winding ski slope ride. Don’t miss this if you are near Whitefish!
Tripadvisor,Whitefish Mountain Resort,July 2018,4,"We came with a group of 10. Some went hiking, some tried the alpine slide. We all had fun! The alpine slide, is a calm activity and not nearly as fast as some of us had experienced elsewhere. At 8$ per slide it is, fairly priced, but not something you will repeat multiple times.; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,4,Came here with my boyfriend and his family last week. Had a great time going up the scenic lift in the gondola. A little hot for the gondola but it had a window which helped a lot. The Staf was friendly the bartender was great never got his name but he was awesome! Would love to; …
Tripadvisor,Whitefish Mountain Resort,August 2018,2,"You walk in and the guy at the front desk says ""what do you want"". Really!! This place is so over-rated. The restaurant is only open from Wednesday to Sunday and they force you to do a prix-fix menu whether you want to or not. The prices are outrageous for the quantity and; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,3,We were there in the summer and you can take the lift to different places for walking or grass boarding or using the slide. One ride is free but to go to the top does cost money. There are two restaurants at the bottom and one at the top as far as I know. Many condos for; …
Tripadvisor,Whitefish Mountain Resort,July 2018,4,"We took the chairlift up from the base camp area so that we could hike down the mountain. They have a really nice visitors center at the summit and incredible views of Whitefish, Flathead Lake, and Glacier. We did the extended loop on the hike down and were hurting the next; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,4,If you are anywhere near Whitefish I suggest you stop by the Resort regardless of the time of year. It is a must see
Tripadvisor,Whitefish Mountain Resort,August 2018,4,"I used to ski this mountain many years ago, and the development and recreational opportunities have only grown better. Very thoughtful and well laid out base area provides many fun options for outdoor adventures."
Tripadvisor,Whitefish Mountain Resort,December 2018,4,Very enjoyable ski experience. This mountain has something for everyone. Great place for a family holiday.
Tripadvisor,Whitefish Mountain Resort,December 2018,3,"We are from Wisconsin, and 7 in our family skied 3 full days during the Christmas week, being shuttled each day by Meadow Lake Resort in Columbia Falls. We were concerned about the lack of snow before arriving as we heard Chair 2 was closed, which is a primary ski area for me; …"
Tripadvisor,Whitefish Mountain Resort,December 2018,4,"We skied between Christmas and New Years and have done so for many years. Great ski area, but they can't handle the crowds their fame has brought. As usual their lifts break down at peak times, the lift lines are long, food service is poor, and parking is unavailable over the; …"
Tripadvisor,Whitefish Mountain Resort,December 2018,5,"The ""secret"" -- I'm afraid -- is largely out about this family-friendly resort in Northwest Montana. Lots of runs for all levels, lift-lines never out-of-hand like you see in other more familiar resorts, and the prices are about half of what you'd pay in Colorado."
Tripadvisor,Whitefish Mountain Resort,December 2018,4,"First day we went skiing the visibility and the snow were both not good. Went a second day with the sun shining and it was a totally different experience. Pretty good, despite a chunk of the mountain still closed. I was told that visibility is a common issue with this mountain.; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,4,"Went there to waste a few hours on the last day of our vacation. It's definitely worth riding to the very top to see the views. There's a restaurant at the top, and we grabbed a couple of beers and sat outside at the tables to enjoy the mountains. Unless you have very small; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,2,"As part of our Road Scholar Intergenerational Program we did the Aerial Adventure Park, rode the chair lift and gondola, and slid down the Alpine slide a couple of times. The Aerial Adventure park seemed to be understaffed. We had 18 people participating (9 children ages 8 - 12); …"
Tripadvisor,Whitefish Mountain Resort,July 2018,3,"A great way to spend at least a half a day if you are in Whitefish. We did the Alpine Ropes course (2 hours is plenty), along with a couple of Alpine slide runs and the new tube slide run (Alpine slide better IMO). Ropes course is great just make sure your kids are adventurous."
Tripadvisor,Whitefish Mountain Resort,July 2018,3,"Family of 5 did the 6 zip line tour and it was really fun. I, myself, do not love heights and the first couple times were scary, but the guides are very helpful and really put you at ease. Bought the package for the 3 kids to do the alpine slides, but that did not work out.; …"
Tripadvisor,Whitefish Mountain Resort,July 2018,3,"The aerial adventure and alpine slide were a lot of fun! It takes between 30-45 minutes per trip for the alpine slide between lift to the top and then waiting in line. The aerial adventure is a LOT of fun and is very challenging. It is true, they don’t have a lot of “workers”; …"
Tripadvisor,Whitefish Mountain Resort,January 2019,4,"First thing my wife and I would like to thank Whitefish Mountain Resort for the tickets offered to our local ski club Blue Ridge Ski club. This resort was not overcrowded and a true skiers dream. Lots of variety to ski groomers of every level, thru the tree skiing in deep powder; …"
Tripadvisor,Whitefish Mountain Resort,March 2019,3,"It is a big mountain, but the long runs felt rather cozy with gorgeous sceneries especially when the sun comes out. We were there at the end of March so not much powder left, but the snow is still fine. I was impressed with the spacious base lodge and the saying is true that; …"
Tripadvisor,Whitefish Mountain Resort,April 2019,4,Came out to ski for a week. One of the guys exchanged his time share for one at the resort. Friendly help staffed 24 hours a day. Small but well stocked small grocery. Food on hill good and reasonable for a ski resort.
Tripadvisor,Whitefish Mountain Resort,February 2019,3,"I almost hate to tell anyone about this find!! Whitefish resort have many runs of all levels, the best snow you can find anywhere and it is not crowded. We literally ski down and back on the chair lift! Lots of condo's to rent for ski in ski out."
Tripadvisor,Whitefish Mountain Resort,February 2019,3,"Listen carefully, Whitefish is the best kept secret in North America ski culture, read on and we'll tell you exactly why. Sure it's a heck of a drive if you're from the Midwest, but the local airport connects to numerous cities. You can easily fly to Whitefish and only need to; …"
Tripadvisor,Whitefish Mountain Resort,August 2019,3,"My wife and I visited with our nine year old son and had an incredible experience. We did the high adventure course and the zip lines. The ropes course was a lot of fun, my son really loved it. It was not difficult for him at all. He can’t wait till he’s old enough to try; …"
Tripadvisor,Whitefish Mountain Resort,August 2019,3,"Even if you aren't fond of heights, you'll feel safe and comfortable on this fantastic ride up and down the mountainside. You can choose an open chairlift or an enclosed gondola (or one of each). The views are phenomenal even if there are a few clouds, but if you pick a clear; …"
Tripadvisor,Whitefish Mountain Resort,August 2019,4,While in Whitefish we decided to go up to the ski area and take the lift up top to have lunch. The view was nice but the restaurant was to business to get a table outside for lunch.
Tripadvisor,Whitefish Mountain Resort,August 2019,3,It was a drizzly morning but the weather app called for better weather shortly...so we headed to the mountain resort to hike up the Danny On Trail. It took us a while to figure out where to park and where to get information. Most of the facilities weren’t open yet before 10 am.; …
Tripadvisor,Whitefish Mountain Resort,August 2019,4,"We stayed for a week at Whitefish Mountain Resort, in the Morning Eagle condominium building, in August 2019, for an annual family vacation. I highly recommend the resort and Morning Eagle, and would be very happy to return there again. Unfortunately, Tripadvisor's options; …"
Tripadvisor,Whitefish Mountain Resort,July 2019,4,"We did enjoy the zip line tour. The guides were fun yet professional. The zips themselves were long and fast enough, and it was cool to zip side by side, even though everyone passed me! My one big complaint Is including the training zip as one of the 6. Everyone in our group; …"
Tripadvisor,Whitefish Mountain Resort,July 2019,5,Six ziplines is a must to do in whitefish. Staff is super friendly and make the whole experience even more fun! The views from the zipline are awesome! Totally worth the money.
Tripadvisor,Whitefish Mountain Resort,July 2019,3,"There are six zipline runs and the staff does a good job managing the runs-- take about 2 1/2 hours, but must do some hiking in the beginning. The family enjoyed the slide options, but lines could get very long. It is July and they were still trying to get the second slide run; …"
Tripadvisor,Whitefish Mountain Resort,July 2019,5,"We visited Whitefish Mountain Resort to do a zip line tour, scenic chair lift, and alpine slides. We had so much fun! The staff who helped us was amazing (Brendan and another young guy). They made the tour so much fun. We really enjoyed it and felt like little kids again! We’ll; …"
Tripadvisor,Whitefish Mountain Resort,July 2019,4,"#1 - Barbara was amazing at customer service and helped us so much. Did you know they even offer having your fridge stocked when you arrive? How cool is that! Barbara, thank you for being SO fast at your email replies. Condo 303 in Morning Eagle was great, spacious and they fit; …"
Tripadvisor,Whitefish Mountain Resort,February 2019,5,"We just returned from a two-day vacation in Whitefish. Epic snow, gorgeous views, varied terrain, and amazing glades. A long, freezing cold and windy ride up the main chair was so worth the wonderful, sheltered runs on the backside. The t-bar hill was a special surprise that; …"
Tripadvisor,Whitefish Mountain Resort,January 2019,4,"Loved the skiing in Whitefish, great views - perfect snow, well maintained and affordable. Food on the mountain was great too. Found good beginner trails as well as expert tree runs."
Tripadvisor,Whitefish Mountain Resort,February 2019,5,Skiing: When the sun is out it is wonderful and when they have FOG it is not fun. Either way I am going skiing
Tripadvisor,Whitefish Mountain Resort,February 2019,4,"Always have an adrenaline rush when I ski at Whitefish Mountain Resort. The crisp air, well groomed slopes and overall views while skiing ⛷ makes this a pleasant experience. The facilities overall are kept in great condition. The staff who work here are the best."
Tripadvisor,Whitefish Mountain Resort,February 2019,5,"We stayed at a great 3brm and 2.5bth shared house called Grey Wolf 1. Excellent kitchen, dining and living rooms. Perfect for four friends or a couple families. Close enough to the lifts that you do not need to drive to the lifts....nice"
Tripadvisor,Whitefish Mountain Resort,September 2020,4,We came to visit this place after a few place in the NP. Lots of activities going on. We bought a one way ticket to the summit and took the trail to come down. It was a very nice hike down with huckleberry and nature. We found some pork barbecue outside one of the mountain; …
Tripadvisor,Whitefish Mountain Resort,August 2020,4,"Zip line tour with Ethan and RJ was an absolute BLAST, my first time ever doing that, they were so much fun, making sure everyone in our group was having a great time. I am a bit of a wuss and prayed to the mountain gods a few times, but dang, it was FUN! Mountain Life; …"
Tripadvisor,Whitefish Mountain Resort,August 2020,4,Well hidden away from busy life. Great accommodation and loads of things to do and see everything so easy to get to
Tripadvisor,Whitefish Mountain Resort,August 2020,5,"First off, there were six of us and the jack wagon who came up with the idea of hiking up and taking the lift down was an idiot, although it could have been me. Pro tip, take the lift UP and hike down. Other than that, it was a beautiful hike up for just over two hours up the; …"
Tripadvisor,Whitefish Mountain Resort,August 2020,4,"Late summer is the time to find huckleberries higher up on the mountainside. We hiked up chair 2, near the Jesus statue and found ample bushes loaded with berries. Views of the valley are quite impressive."
Tripadvisor,Whitefish Mountain Resort,January 2019,4,"I ended up at Whitefish after my snow buddy did some researching and found the place with good reviews. 50% off lift tickets at $40.00 a day for miloitary was also very inticing. I like the mountain. We spent six days, five days were groomers with no new snow but still fun.; …"
Tripadvisor,Whitefish Mountain Resort,March 2019,4,"Every skier appreciates the ability to jump on a lift without waiting in line. Whitefish will delight you. Amazing view of Glacier National Park at the summit, lots of fresh powder, a warm and friendly staff and an overall excellent place to call home for a week!"
Tripadvisor,Whitefish Mountain Resort,February 2019,3,"I almost hate to write this review. One thing I love about this resort is it is not crowded. Rated one of the top 10 in the US. Its Number 1 to me. So many runs, all levels, no long lines. Always good snow. People that work here are very nice and Helpfull, you truly could't ask; …"
Tripadvisor,Whitefish Mountain Resort,February 2019,3,Loved Whitefish. Such a great mountain with efficient lift ops and fantastic terrain. Can't wait to come back.
Tripadvisor,Whitefish Mountain Resort,February 2019,3,My girlfriends and I came here for a day of skiing and I haven't been skiing in nine years. I consider myself a medium skier and generally can Ski Blue Slopes all day without falling down but I found the foot of fresh powder that fell overnight to be quite a challenge! I'm used; …
Tripadvisor,Whitefish Mountain Resort,July 2020,2,"We stayed at the resort for three nights. The final bill we received was around $200.00 more than what I was quoted. Make sure you check your itemized receipt immediately upon booking. We purchased lift tickets, and were told we could change the date with not problem. Not so.; …"
Tripadvisor,Whitefish Mountain Resort,July 2020,4,The ride to the top of the summit was awesome and so reasonable!! So many activities for everyone and we loved it! Everyone was so nice!!
Tripadvisor,Whitefish Mountain Resort,July 2020,3,"Our family of 4 (two boys 18 and 20) had a great time zip lining with guides Karl and Hunter. At the beginning, we took the chair lift to the top to start the tour. The tour involved 6 zip lines, however you should know that the first zip, a shorter one for instructional; …"
Tripadvisor,Whitefish Mountain Resort,July 2020,4,Traveled to Whitefish Mountain with my mother for a quick leisure day ! We chose to ride the chair lift round trip and each took a turn at the alpine slides. Beautiful weather - gorgeous views - my mom bought a quality sweatshirt at the little gift shop at the summit. We have; …
Tripadvisor,Whitefish Mountain Resort,July 2020,4,"We had a great time with some mountain biking, people on the slides, looking at pristine views, riding on the lifts, and eating some nice food. Memorable!!"
Tripadvisor,Whitefish Mountain Resort,June 2019,5,"Beautiful area! We rode the chairlift, zip lined, and tube races. The toboggan wasn’t open yet, so that was very disappointing. We had lunch that was also very good. Looked like they only had one person in the kitchen, but they did a great job. Can hardly wait to go back!"
Tripadvisor,Whitefish Mountain Resort,June 2019,5,Wonderful Ziplone guides Julian and Brandon gave us a terrific experience. There is a bit of hiking but very worth while
Tripadvisor,Whitefish Mountain Resort,June 2019,5,"We were there in June, rode the chairlift to the top for beautiful views of the surrounding moutains."
Tripadvisor,Whitefish Mountain Resort,January 2019,5,"Know how to really ski when you come here, not for the faint of heart. No easy beginner hills really."
Tripadvisor,Whitefish Mountain Resort,June 2019,5,"I had booked a trip for myself and my teenaged sons to Glacier Park For early June, not knowing that many attractions would not be offered yet due to remaining snow. Whitefish resort was the only organization that offered ziplining the weekend we were there. I am so glad! We; …"
Tripadvisor,Whitefish Mountain Resort,July 2019,4,The lift costs about $15 a person and its worth it to take a serene trip to the top and bottom of Big Mountain. You can take a gondola or choose an open ski lift. Lots of beautiful wildflowers and vistas of Glacier Park and Whitefish. Mountain bikers take the lift to the top and; …
Tripadvisor,Whitefish Mountain Resort,August 2019,5,"So glad we went to this resort for a day trip. So much to do. We started with the Danny On trail. We didn't make it to the summit, but we went past the first lookout and the view was awesome. Then we went back to the alpine slide which was fun. The cafe at the bottom of the; …"
Tripadvisor,Whitefish Mountain Resort,August 2019,3,The alpine slide was fabulous for my kids (4 and 7). My four year old couldn’t go alone but could go with her brother or one of us. They loved it! We did too. The summer tubing was terrible. Super slow going down and not really fun for anyone. It was worth going for the alpine; …
Tripadvisor,Whitefish Mountain Resort,July 2019,4,"We took the chair lift up and down Whitefish Mountain. The views were spectacular and the weather perfect. At the top, there is a restaurant, gift shop and sightseeing galore from all angles. For those who don't like chair lifts, they have gondolas. Getting on and off was very; …"
Tripadvisor,Whitefish Mountain Resort,August 2019,4,"I have been skiing the mountain for a number of years. I have hiked it a number of times. But with family visiting, we decided to enjoy some of the activities in the adventure park. There was something for everyone, and we ranged from 2 years to 60 plus. I will certainly; …"
Tripadvisor,Whitefish Mountain Resort,August 2019,3,"Cannot recommend this enough! The staff were so friendly and helpful, and the view and experience were amazing. We also came home with some great photos they took throughout the tour. I personally loved that they don't baby you, and have you carry your own trolley (metal; …"
Tripadvisor,Whitefish Mountain Resort,August 2019,4,My 8 year and 12 year old daughters loved the alpine slide. Very reasonable price and they enjoyed spending time with their aunt and uncle.
Tripadvisor,Whitefish Mountain Resort,September 2019,4,- we could have ridden the alpine slide all day - the forest run in particular was gorgeous with wildflowers and had fun banked turns. My 4 year old sat in my lap and wasn’t scared (she is a cautious kid). - spider monkey Mountain was way too advanced for my daughter. She; …
Tripadvisor,Whitefish Mountain Resort,July 2019,5,Beautiful view from the top. Did not ride the cable car. Just walked around the area. Out little puppy enjoyed the walk too.
Tripadvisor,Whitefish Mountain Resort,September 2019,5,"On our travels in Glacier locals &amp; visitors suggested taking the Gondola to the top of the mountain. Great views of Whitefish Lake, the Flathead Valley and Glacier National but unfortunately the morning we visited the weather did not cooperate. We arrived on Saturday morning; …"
Tripadvisor,Whitefish Mountain Resort,January 2020,4,Very mixed feelings. Loved the old time ambience. Understand there are big plans for additions of slope side condos etc which will definitely change the relaxed feel of the place. At the same time I do think the resort could add a cell signal booster for safety reasons if not; …
Tripadvisor,Whitefish Mountain Resort,January 2020,3,"My wife and I skied three days here in January of 2020. Great experience overall, though it was cold (3 degrees at the summit)! The trails were well maintained and the crowds were low. This was our second trip, and we'll definitely go back."
Tripadvisor,Whitefish Mountain Resort,January 2020,4,Family had a great time night skiing and hanging out on the mountain! Fireworks were good although a little difficult to see due to the falling snow. The hill was not terribly busy and was well staffed. A fun way to spend the evening!
Tripadvisor,Whitefish Mountain Resort,December 2019,4,"Our favorite place to ski as a family. Decent prices and quality in the Summit cafeteria. We really enjoy the Costco package tickets, as it helps us be able to afford taking our family skiing."
Tripadvisor,Whitefish Mountain Resort,December 2019,5,Had a blast skiing! The resort was more than prepared and ready for the masses taking advantage of the holiday break. Parking was very well organized and we used the free shuttle who had super friendly drivers both ways.
Tripadvisor,Whitefish Mountain Resort,December 2019,5,Great ski resort. Very low key. Restaurants are wonderful. Stayed at the Kandahar Lodge. Comfortable lodging.
Tripadvisor,Whitefish Mountain Resort,September 2019,5,"You can take a chair lift or gondola to the top of Big Mountain and take in incredible views of Glacier Park, Great Northern Mountain and more. Hike down the Danny On trail for great views of Whitefish Lake. The main trail is a big busy, but I took the Flower point loop and had; …"
Tripadvisor,Whitefish Mountain Resort,August 2019,5,"This resort got its start back in 1947 and has grown ever since. It has something fun to offer all 12 months of the year. Fantastic snow skiing in the winter with 11 chairlifts. Lots of fresh snow and short lift lines. Magnificent views of Glacier, Canada and the Flathead valley; …"
Tripadvisor,Whitefish Mountain Resort,December 2018,5,we had a local give us a taste of trails which was great. Next day though on our own the fog set in a we got to lower elevations or we would have been lost
Tripadvisor,Whitefish Mountain Resort,August 2019,4,"We rode the ski lift to the top of Big Mountain and ate at the restaurant on top. Such amazing views. Can't ask for anything more. Great views, great food, great craft beer. We also did the Alpine Slide and it was a lot of fun. Highly recommended for people of all ages."
Tripadvisor,Whitefish Mountain Resort,December 2019,4,We loved this resort and the skiing there! Reasonable prices for lift tickets and a very spread out hill with lots of different terrain. It does get quite foggy/overcast but when it did clear up it was beautiful overlooking the town. Good friendly service and staffers all around.
Tripadvisor,Whitefish Mountain Resort,March 2020,5,"Skied 5 days, in March 2020, it was great! A great mix of green, blue and black diamond runs. Mountain does a great job of grooming."
Tripadvisor,Whitefish Mountain Resort,March 2020,5,"This ski area is amazing...no lift lines, perfect snow, great food at mountain restaurants... not to mention all the friendly staff from rental department to mountain restaurants who care about everyone having a great experience....what more can you want!?!?"
Tripadvisor,Whitefish Mountain Resort,August 2019,5,"bike rental shop at base of hill is decent (the older team members are MUCH nicer than the young ones). Plenty of inventory, but get there early if you want a large bike - they run out quickly. be sure to check out the restaurant at the peak. excellent service and good; …"
Tripadvisor,Whitefish Mountain Resort,February 2020,4,Whitefish is such a great place for all levels of skiers. There are so many choices of runs and the food on the hill is fantastic!!
Tripadvisor,Whitefish Mountain Resort,August 2020,5,"The Learn to Ride downhill mountain bike class for kids is great. Our sons (age 11) said the instructor gave clear instructions, was flexible and fun. This is a good investment in helping kids feel comfortable and confident in making the jump safely to downhill mountain biking.; …"
Tripadvisor,Whitefish Mountain Resort,August 2020,5,"We rode the chair lift to the top of Big mountain. It was a beautiful ride, and then you can see for miles once you are top of the mountain. We wished we had more time to enjoy the resort, but we got there at the end of the day, so we only had time to ride up and down on the; …"
Tripadvisor,Whitefish Mountain Resort,August 2020,4,"Drove up here for the Alpine slide. Looks like lots of cool things to do such as mountain biking, hiking, and zip line. We rode the chair lift up and alpine slide down. Lots of fun!"
Tripadvisor,Whitefish Mountain Resort,August 2020,5,"The chair lifts were such a surprisingly fun and entertaining ride in the summer. Like 'soarin' over California'! Such beautiful views. Ride your mountain bike down the mountain, slide down using a sled, harness yourself up and go on a zip line or a high wire, and other; …"
Tripadvisor,Whitefish Mountain Resort,August 2020,5,Chairlift up the mountain to hike a days worth of beauty. Great good and craft beer at the top of the mountain.
Tripadvisor,Whitefish Mountain Resort,December 2020,4,"Our family of tweens and teens enjoyed a Christmas ski trip here. We all had a fantastic time. Lots of tree runs and powder. On a clear day, you can see the rugged peaks of Glacier National Park - breathtaking!"
Tripadvisor,Whitefish Mountain Resort,December 2020,5,My wife and I just left the mountain and resort after a great post-Thanksgiving weeklong stay at the Edelweiss Condos. Great location with direct access to the mountain and all its many amenities.
Tripadvisor,Whitefish Mountain Resort,September 2020,5,We enjoyed the gondola ride up the mountain - beautiful views. It was a little hard finding a restaurant for lunch since most facilities were closed.
Tripadvisor,Whitefish Mountain Resort,September 2020,4,"My family of 4 took the chair lift to the top ($12 one way for each person) and we hiked down the Danny On trail. We did the ""shorter"" 3.8 mile trail and it was a lot of fun. It was a little steep at the top so I would recommend bringing a hiking stick. It levels off after about; …"
Tripadvisor,Whitefish Mountain Resort,August 2020,5,My wife and I had a fun afternoon at the resort. We took the chair lift to the top of the mountain - terrific views.
Tripadvisor,Whitefish Mountain Resort,June 2021,4,"We went in June, bought tickets to ride the gondola or ski lift up. Pricing was expensive for 5 of us to go up to the top. Beautiful views, got to see the storm rolling in, get pictures &amp; visit the store, didn’t go to the bar but there is one! Started raining and they quickly; …"
Tripadvisor,Whitefish Mountain Resort,February 2021,4,All the staff here does their best to make you feel welcome as a customer. Ski resort has a great vibe. Runs are well maintained.
Tripadvisor,Whitefish Mountain Resort,February 2021,5,"Lifts malfunction regularly. Moved an old lift over a cliff! Brought in another used lift to access backcountry point. Caters to Canadians, could care less about locals. Parking?? Terrible. (They will say ride the nasty free bus up)."
Tripadvisor,Whitefish Mountain Resort,December 2020,5,Was hoping for a more upscale venue and cleaner rooms. Very postdated and in dire need of new everything! Food at main restaurant was barely edible. We had two group dinners that were not edible.Both dry and cold food was served which left us going elsewhere after the sit down; …
Tripadvisor,Whitefish Mountain Resort,December 2020,4,"There is plenty of snow to see, a free Sno-Bus shuttle that provides timely service to and from The Big Mountain Ski Resort. You do not have to be a skier to enjoy the resort either, for $25 you can get a foot pass and take the Main Chair to the top and catch an amazing view,; …"
Tripadvisor,Whitefish Mountain Resort,January 2020,5,"Whitefish Mountain Resort is AMAZING!!! I have been coming down from Canada to ski for over 20yrs now and love it every time, the staff are super friendly, helpful and seem to enjoy what they do. The Mountain has all skill levels of terrain to ski from your 1st day to a seasoned; …"
Tripadvisor,Whitefish Mountain Resort,February 2020,5,"Beautiful resort, awesome snow even without fresh snowfall, great variety of terrain. Perfect for families."
Tripadvisor,Whitefish Mountain Resort,February 2020,5,"Great mountain, well-kept and groomed trails with also Ungroomed. Will definitely come back in future."
Tripadvisor,Whitefish Mountain Resort,February 2020,5,"We love Whitefish!!!! Great runs, powder and not long lift lines . We bought our lift tickets thru Costco And you can’t beat these prices ! Stayed at a townhouse thru vrbo with ski in ski out ! We will be back !!!"
Tripadvisor,Whitefish Mountain Resort,February 2020,5,"We skied at Whitefish for 5 day in February. The mountain is easy to navigate, and with the altitude at the summit topping out around 6900 ft, it's a nice mountain to ski without having to deal with altitude sickness. Lots of runs, with something for all levels of skiers. It's; …"
