Review Site,Ski Area,Review Date,Review Star Rating (out of 5),Review Text
Tripadvisor,Bridger,Dec 2019,5,"Someone we know recommended Bridger Bowl because it had good skiing and it was economical (if that word can be used when taking a family skiing) compared to other resorts in the Rockies. We spent 10 days in Bozeman through Christmas and had a great time. The skiing is really good and is a bit of a hidden gem as long as you have not been spoiled by some of the resorts that offer high speed, heated lifts and ski in/out villages at the bottom of the mountain. We've enjoyed those amenities also but going this time of year also impacts the cost of lift tickets quite a bit. We paid $65 which was $100 less/ticket than Big Sky. Big Sky is 50 miles south of Bozeman, it offers all the things you can imagine in a ski resort and you will pay dearly for everything. Bridger Bowl is a no frills mountain. It does have one small cafe 1/2 way down one of the runs and a couple of places at the bottom of the mountain to get grilled food. There Is no logging on the mountain. You drive in each day or there's a bus that runs from Bozeman which is about 20 minutes away. You'll need something other than an American Express to pay because they don't accept that card. In spite of the sparce accommodations we really enjoyed ourselves. The skiing is great and the runs were not crowded at all. I'd definitely recommend giving this place a try as long as you're good with simple and not looking for the total resort experience. You'll definitely save some money."
Tripadvisor,Bridger,Dec 2019,3,The hill is very heavily used and ridden that it was ruts/ice from people’s boards. Biggest problem is they need more snow (not their fault). Lots of very nice people to talk to. The lodge and bar were completed packed and it was hard to find anywhere to sit. Overall a good day.
Tripadvisor,Bridger,Jan 2017,4,"Bridger Bowl is an amazing ski area, great runs, close to Bozeman and reasonable prices. Beautiful setting and easy access. Definitely a must ski area!"
Tripadvisor,Bridger,Jan 2017,4,"The signage to get to the ski rental place was confusing, but once we were there we foudn excellent customer service. The slopes were beautiful -- we stayed on the Alpine hill since we are beginnners, and we had a great day!"
Tripadvisor,Bridger,Feb 2016,5,"Bridger Bowl is a great place to ski and ride. Wide variety of terrain to satisfy any skill level. Laid back, friendly attitude. A very well kept local secret, weekdays almost never have lift lines."
Tripadvisor,Bridger,Dec 2016,5,Our son loves this place. He goes every chance he gets. They do schooling events that the kids cant wait for that is all they talk about.
Tripadvisor,Bridger,Dec 2016,4,A great steep mountain. Usually over looked by big sky but no ones sad about that. Very local spot!!
Tripadvisor,Bridger,Mar 2016,5,"Great skiing, has something for everyone. Good runs. Nice friendly staff. Much smaller than Big Sky and less expensive. Nice in the summer too for day hikes."
Tripadvisor,Bridger,Feb 2016,5,"Bozeman, has some great skiing. I have 2 girls (10 and 7 ) and thought they'd love to learn to ski during a work trip one year. So we went to Big Sky during spring break. If you've been there, it's amazing! the kids got comfortable and there were not a lot of folks around. Fast forward 1 year, another work trip and I decided to bring the family up too. Big Sky, for it's amazingness, is pretty $$$$. We decided to try Bridger at the behest of the locals. My girls, being girls, freaked out at the lack of familiarity for their 2nd time skiing. I assure you, once they were done, the reviews of Bridger were all 5 star for them. Loved the mountain, the staff was so nice and wonderful and helpful. to me, that's what important. It didn't break the bank, it was good skiing, and my family felt warm and welcome. We'll ski there anytime. Very worth a visit"
Tripadvisor,Bridger,Dec 2015,4,"Great place for skiers of all ages and abilities. I've been skiing here for 32 years, started in college and raised my kids on these slopes. We have skied plenty at Big Sky and Moonlight, but we always come back to Bridger. It's our hometown hill -- lots of variety in the terrain and technical difficulty, plenty of vertical thrills, good prices and great food. Don't miss the fries!! The ski school is top notch and it is just so friendly and convenient."
Tripadvisor,Bridger,Sep 2016,4,I grew up and learned to ski at Bridger. Although it has changed a lot since I was a kid I still like Bridger over Big Sky or any other ski hill in the area. The skiing is fantastic and they have made many improvements in the past 10 years to make the skiing even better. I have been to a few weddings at the Jim Bridger and one at the Deer Park Chalet and those are stunning! I love Bridger and I always will!
Tripadvisor,Bridger,Mar 2016,3,"There is plenety of sking for all skill levels here and low to no waiting in lines, even weekends. The ski tickets are quite reasonable. This is a nice place to take a break from the crowds and enjoy a place the locals call home. Ski scools are top notch and are kept small."
Tripadvisor,Bridger,Dec 2021,4,"Once Again Bridger Bowl Skiing was a total blast. John Saams - awesome ski instructor crushed it. We worked with him twice a day for 5 days two years ago, and last week he was terrific as well. Anyone wanting a great ski experience should reach out to Bridger Bowl in Bozeman for ski lessons and wonderful skiing for all levels. Even great skiers would enjoy this local resort. \n\nA shout out to the women in the Ski School office. Peggy, Jennifer &amp; Shannon are fantastic.\n\nJohn Saams - The King of all that's skiing."
Tripadvisor,Bridger,Jan 2022,2,"Took family on 2 seperate days during a vacation to ski at Bridger Bowl- the first day was wonderful-rented from Bridger Bowl-had great equipment and experience but on the next visit-had to rent from Roadhouse Sports-just across parking lot from Bridger Bowl- equipment was faulty and put my kids life at risk- when one child had to walk down mountain because board too small-she returned to rental place- the girl who rented said ""OH I KNEW YOU WOULDNT BE ABLE TO STAY UP BUT OH WELL"" and my other daughters skis would not stay locked to boot appropriately--after 2 rescues from ski partrol- they noted the defective skis and apologized but said it was a bad rental place-both girls never skiied that day and left in tears- WOULD NEVER RENT FROM THEM-they knowingly put MY DAUGHTERS LIFE AT RISK for a rental fee!!!!!!"
Tripadvisor,Bridger,Dec 2021,5,"Lots of long runs, variety and different levels of difficulty. Helpful and friendly staff. Torchlight parade and fireworks were extra special. Food is expensive so bring your own lunch/snacks."
Tripadvisor,Bridger,Dec 2021,5,"Family skiing after Christmas Day! So lovely! Nice powder, groomed runs and a fun grill with local brews at the end of a perfect day!"
Tripadvisor,Bridger,Dec 2021,4,"Purchased all day ski passes online in advance. In theory this should’ve saved time upon arrival. This was the biggest downside of our day at Bridger Bowl. We waited for close to 2 hours to get the passes and rent equipment. Now for the praise: one of our sons got sick after I paid for his equipment and pass. I visited the ski services area and spoke to a manager who transferred his day pass and equipment rental to a different day. The staff also helped us after learning my husband was in a car wreck on his way to pick up two of us, and our shoes were in the damaged vehicle! They found us some lost and found shoes so we didn’t have to wear socks off property that night. My son and I took the bus service from the ski area to the Bozeman fair grounds and got an Uber from there back to our hotel in Bozeman. Beautiful ski area for all ski levels."
Tripadvisor,Bridger,Mar 2021,5,"I've never been skiing before. I booked a snowboard lesson for the morning on a Saturday in March. The instructors were great and there were only 3 people in my group so it was easy to learn the basics. Wish we had more time going down the slopes with the instructors. We basically got 2 turns each, but I understand most of the lesson was learning how to move the board. I would come again. Also, the process with booking reservations online and everything being done with covid procedures went smoothly."
Tripadvisor,Bridger,Apr 2021,4,"Out of 4 of us, I’m the skier who sticks to greens because I’m anxious.\nThis was my idea of a perfect day of skiing. The worst part was the very end by the lifts. Very chill, beautiful views everywhere. My kids and husband had a great day on other runs. 11 yo said “best day skiing ever” he’s been to Breckinridge 3 times, and park city - so I’d say high praise.\nI’d love to come here again."
Tripadvisor,Bridger,Feb 2021,5,"Snow was amazing, views were amazing, staff was amazing. Simply one of the best ski areas in the U.S. for experienced skiers who like to hang out with, and be around, other skiers. But also very family friendly. Saw as many young families as I saw hard core skiers going off the edge."
Tripadvisor,Bridger,Jan 2021,5,"This was our first time skiing here and it was great. Tons of wide well groomed runs which was nice. Not a lot of people due to covid pre purchase requirements. Not a ton of moguls and what was there was very manageable. My 46 year old legs don’t appreciate moguls anymore, and most of the resort is groomed so it was enjoyable. To be honest the coverage was a little sparse, but not much the resort can do about that. The drive to the resort was super easy. No scary mountain road drive at all. Good parking and excellent amenities. We didn’t go up to the top of the ridge at all, but if you are looking for some steep drops and shoots they have it. Adult ticket was $65 I think and my 15 year old was only $40. Excellent experience."
Tripadvisor,Bridger,Dec 2020,4,"I grew up skiing on this hill, so it's a special place for me. Usually smaller crowds and certainly cheaper prices than nearby Big Sky. The terrain can be quite challenging if you're prepared to look for it. The only reason I marked a four star was because I went early in the year before enough snow had accumulated and the slopes were a bit ""gravelly"". It will pick up soon and be great skiing."
Tripadvisor,Bridger,,5,"Compared to some of the other ski hills around the area this place is a heck of a deal! Awesome skiing, more of a skiers hill than snowboarders but either way you will have a good time for a great price!"
Tripadvisor,Bridger,Dec 2014,5,"We love to ski Bridger Bowl. That is why we come back every year. Awesome family ski hill, lift tickets are a fair price, friendly, well run resort."
Tripadvisor,Bridger,Dec 2014,5,Skip the lines and high prices at Big Sky and enjoy the local flare at Bridger Bowl. I haven't been in 10 years and they have made some wonderful improvements to the chair lifts! I had the best day last week. The ski rentals at the slope were affordable and the staff friendly and knowledgeable. I can't wait to go back to this hidden gem!
Tripadvisor,Bridger,,5,"We 've been coming here on and off for about 10 years. We drive all the way from Chicago for week or 10 days of fun on a slopes. We ski here during Christmas/ New Year break and during spring break and both times are great for skiing. Big area and not too many people, a lot of runs for beginners and intermediate. Top part of bowl is too difficult for me. Prices are lower than any ski area around Chicago and half of price of Big Sky. Very friendly staff, great prices for ski lessons."
Tripadvisor,Bridger,Dec 2014,4,"We skied Bridger Bowl twice while staying at Big Sky because the weather was not cooperating with producing snow cover. While we were skiing over rocks at Big Sky, Bridger Bowl was almost completely open with about the same snow cover. The staff was very friendly and the early season rates were very good. There is a good variety of terrain to choose from and no crowds. Bridger Bowl is an easy drive from Bozeman which allows for more of a variety of lodging to choose from. The view from the summit is beautiful also."
Tripadvisor,Bridger,Jan 2014,3,"This is a local ski slope just outside of Bozeman. Big Sky is 1.5 hours away, but Bridger is 20 minutes. The lift tickets are very reasonable and the place is not crowded. I didn't feel cheated by a half day of skiing because the prices are low."
Tripadvisor,Bridger,Oct 2014,5,"This is within easy driving distance of Bozeman, and the steep trails up to the ridge offer spectacular views over the local landscape. Highly worth a visit for a short hike that can either be strenuous, or you can follow the trails for an easy walk"
Tripadvisor,Bridger,Sep 2014,4,"Service was great but game food on a pizza? Just was not for me. Growler? I'm a city slicker---never heard of one. Saw people carrying this ""jug"" around and ask what is this. Then I bought one!!"
Tripadvisor,Bridger,Aug 2014,5,The drive up to the Bridger mountains is so scenic! There are many hiking trails - with all different skill levels. It is a very family-friendly area. Great place for a wedding reception.
Tripadvisor,Bridger,Jan 2014,5,"We love Bridger Bowl. It is a great local ski area. The lift ticket prices are very reasonable. And, the restaurant that is on site is very good. We had a burger and a local brew for lunch."
Tripadvisor,Bridger,Feb 2013,4,"Close to Bozeman, good slopes, made it perfect for skiing during school. The price of the tickets were reasonable. Parking was ok."
Tripadvisor,Bridger,Sep 2013,5,"my husband and I travel every year on a road trip the ski resorts to see where we want to go in the winter. Although the resort is closed now, the views getting there were stunning and the mountain looks great for a good local vibe. nothing fancy just good skiing"
Tripadvisor,Bridger,Feb 2013,5,We've had season passes here for years but the day rates are the most reasonable around. Family oriented and a great value. Views from the top of Alpine lift are spectacular! Love Bridger Bowl!
Tripadvisor,Bridger,Mar 2013,5,"Bridge, which is co-owned by the city and University, offers a superb, friendly, and challenging opportunity away from the crowds, hustle, and glamor of the big resorts. The staff is the most important feature, and here they shine...and the food is both delicious and modestly priced. The National Ski Patrol trains here yearly on mountain rescue, and the steeps at the peaks are most challenging...give it a try, and you will be ;changed for life"
Tripadvisor,Bridger,Mar 2013,5,"Live in Bozeman and have skied at Bridger Bowl for the last 24 years. Excellent terrain for all levels of skiing. Generally uncrowded during the week, with the exception of the week between Christmas and New Years and the week of Presidents' Day. Perfect for those who like a friendly atmosphere and friendly people."
Tripadvisor,Bridger,Jan 2013,5,"Love the meadows. They will be getting a new chair lift taking you over to the meadows. Foods okay, bar is good."
Tripadvisor,Bridger,Dec 2012,3,I love Bridget so much it is awesome the only thing I dislike mildly is lift speed and I know that is hard to change but if you can please Bridger speed up the lifts to make the last run of the day
Tripadvisor,Bridger,Feb 2013,3,This is our local hill. It has a lot of difficult terrain with a reasonable amount of easier stuff. Snow is usually pretty good.
Tripadvisor,Bridger,Dec 2012,4,"This place used to be a local, amazing, very inexpensive gem. One of the best ski areas I've ever been to. Then either they discovered they could get more $$, Bozeman got too big, people discovered it or whatever, the place is now crowded and expensive. Not as expensive as Big Sky or Teton Village, but those are a billionaire/politician freak shows. Too bad, this place was a gem."
Tripadvisor,Bridger,,4,"Close to Bozeman, MT and a frequent destination for the locals. The kids love it for snowboarding. A great place for children to learn how to ski."
Tripadvisor,Bridger,,4,"Everything was good, except my skiing abilities! Pricier than Great Divide, but everything was nicer too. My kids took skiing lessons there and that was very helpful for them being first time skiiers."
Tripadvisor,Bridger,Mar 2013,5,"In Alberta there is nothing close to this place. No rocks even though it was late in the year. The snow is soft, not like the man made stuff back home. Not for the novice, a lot of excellent expert runs. We in particular liked renting the avalanche transceivers and skied the back side lift. We did encounter a few sheer cliffs and one avalanche that went through a back run earlier, not for the feint of heart!"
Tripadvisor,Bridger,Mar 2013,4,"Best value in skiing.\nWorld-class mountain with thoughtful, friendly, helpful staff.\nDo not come if you're looking for a resort experience.\nCome if you love skiing."
Tripadvisor,Bridger,Feb 2013,5,"Visited Bridger Bowl with the intention of taking snowboard lessons during my stay in Bozeman--what a great decision! The prices make skiing/snowboarding accessible even to those on limited budgets, the staff is top-notch, and the lack of lift lines make for an enjoyable on the slopes instead of waiting at the base. There is a variety of terrain and seems to suit all levels from novices up to backcountry skiiers. I worked with Chip, Joe, and Jaime who were all excellent instructors and helped me form a great base of skills and develop confidence in my first few days riding... be warned though, I had such a great experience and developed such a love of winter sports at Bridger that I ended up seeking ski resort employment nearby so I could keep improving on my skills!"
Tripadvisor,Bridger,Jan 2013,2,"For a ski hill its prett lame, especially for montana. There are so many mountains and so much snow. you would think someone would build something to top this"
Tripadvisor,Bridger,Jan 2013,3,"I've skied Bridger a handful of times over the last 15 years and am never disappointed. Short lift lines, great terrain for all levels of skiers and friendly people. Always love skiing the Cold Smoke. If your in Bozeman set off to ski Big Sky, don't turn your nose up at Bridger. You won't be disappointed and you can't beat the value anywhere."
Tripadvisor,Bridger,,5,"Amazing skiing, amazing view! Thanks to Bridger Bowl for such a great experience! The prices were reasonable, terrain well groomed, all facilities were great. Can't wait to go back."
Tripadvisor,Bridger,Feb 2013,5,"If you are a traveler that needs some hand holding, likes to have a perfectly served hot meal or needs the bus to pick you up when you park 100 yards away, then please go to Big Sky. It's not far. You'll like it better, and I'll like it better. \n\nIf you're looking to go skiing for the snow - please keep reading. To get a feel for Bridger please consider my favorite North American ski areas... Of course Bridger, but also Loveland, Taos (Thank you Ernie), Alta, A Basin... Real skiers (ie - people who really want to ski), steeps to ski, pow that lasts longer than one day, good french fries, and excellent draft beer. I'm not worried about shinny handles, glitzy chairs or the carpeting (although I didn't see any that was frayed). I'm looking for good snow and a safe environment for my kids. And yes, safe can be knowing they're on the Ridge with a beacon and a pack! Why? Because they're surrounded by beacons (more than I've seen at any resort), experience, volunteers, and just simply... a ton genuinely nice people.\n\nMy thanx to everyone on mountain. You're wonderfully professional and fun. Special thanx to Emily and Wanda in Group. You set us up. See everyone later this Spring and again next year with a bigger group!!!"
Tripadvisor,Bridger,Dec 2012,4,Our family enjoyed their day at Bridger Bowl. The price was very good and no crowds. The lodge was comfortable and tables to eat our packed lunch.
Tripadvisor,Bridger,Feb 2013,4,My son is considering Montana State University for college. Having this amazing ski area within 30 minutes from Bozeman is quite enticing. MSU students often have mid-week passes with free transportation and few crowds.
Tripadvisor,Bridger,Dec 2018,1,"My friend was visiting from Germany. I wanted to show her around Montana. She has never skied before. I went to college at MSU, and recall great experiences and $30 lift ticket prices.\n\nI was excited to give her a great Montana experience. We arrived for half day skiing, purchased our tickets, and got geared up. When we got to the lift line, the power went out and all skiing was closed. Although it is not likely that the power outage was their fault, their subsequent behavior was appalling. I asked for a refund of the ticket as we were completely unable to use the tickets at all. The ticket office people were rude and condescending when approaching them about a refund. I called the office a couple days later to ask if we could return to attempt another visit using our already purchased tickets. Again, the ticket office staff were rude and condescending. Basically elitist pricks. They made it sound like I didn’t belong in Bozeman where everyone apparently has excessive amounts of money to throw around. They made it sound like it was my fault for their power outage. The person on the phone stated that it was my fault “for not arriving earlier in the day”. Unfortunately our itinerary only allowed for a late half day visit. \n\nNot only have they refused to honor our unused tickets but they made themselves sound like rootless cosmopolitans who are too elitist for your average Montanan. \n\nI recommend avoiding this place. Bridger operates on public land leased to them but they don’t act like they respect their privilege to do so.\n\nSave your money and invest in randonee gear and explore the mountains on your own."
Tripadvisor,Bridger,Dec 2018,4,"When we drove to Bridger from our home in Helena recently, the good experience began in the parking lot. There's a special, close-in, lot reserved for handicap folks and anyone who caarpools (minimum three occupants per vehicle). Excellent! We also saw a city of Bozeman bus taking people to the ski hill. \n\nThe two main lodges are really well designed and maintained. Nice, but not overstated or glitzy. Very clean. \n\nRental shop opened early (!) and the rental experience was very smooth, professional,helpful and efficient. The snowboard, boots and helmet our son rented were new, in excellent condition and of high quality. Ticket window also opened early (!) and the salesclerk was cordial. Ticket price is higher than at our local ski hill back in Helena (Great Divide), but frankly it was worth it. Of course, the $63 lift ticket price at Bridger is far less than the absolutely crazy $154 we would have paid at Big Sky (otherwise known as Big Wallet). \n\nEvery Bridger employee we encountered was courteous and professional. The vibe everywhere was down to earth, pleasant and upbeat. At no time did we encounter rude or pushy people. \n\nThe lifts were good. One odd thing, however. On at least two lifts, they use a weird kind of ""magic carpet"" to move you up to where you get on the chair. We didn't like it, but it wasn't a big deal. But otherwise, the lifts moved along quickly and the lifties were great (they'd call out to us ""What's your favorite Christmas movie?""). \n\nRuns were superb. The green runs were gentle, but varied, and provided relaxed cruising. Blue runs were great fun: challenging enough, but not overdone. Other family members raved about black diamond and double black runs. Grooming was excellent. The variety of skiing/snowboarding terrain was superb. Views (of the Crazy, Gallatin, Bridger and Absaroka ranges) were world-class. Even on a Saturday during Christmas Break, we never experienced crowding on the runs, or long lines at the lifts. Wow. \n\nNever saw a ski patroller on the runs. But then again, had no problems with other skiers/riders, and saw no accidents. \n\nOn the particular day we were there, the afternoon experienced some very high winds. So watch the weather forecast and realize that (at times) high winds can be an issue.\n\nIf I ran Bridger, I would add more signs on the runs. At times, we had to stop and refer to our map to figure out where we were. \n\nWe ate in the cafeteria in the upper lodge. Wish that some people didn't leave their bags lying around. But otherwise, it was a pleasant eating space. Food was better than most ski area cafeterias and somewhat less greasy and fatty (my wife had minnestrone soup and bread) and not as expensive as typical ski area food. \n\nWhen we packed up and left for the day, we all had smiles on our faces. We'll be back."
Tripadvisor,Bridger,Dec 2018,3,"Went in 1999 and they improved a lot. More things for skiing. New place for beginners separate from the experience skiers. You can bring your dogs, too. Have snow making machines. Ready anytime in winter."
Tripadvisor,Bridger,Feb 2018,3,"We had the mountain to ourselves on a recent COLD February morning. While the lodge leaves you feeling that it is lacking, the skiing is top notch!"
Tripadvisor,Bridger,Feb 2018,2,Even though the tickets are affordable the crowds have really increased and the kids ski very fast and out of controll\nThere isn't much supervision controlling speed and drinking on the mountain by the skipatrol or the mountain staff.
Tripadvisor,Bridger,Nov 2017,3,"For those of whom don't ski they may sit inside, enjoy hot coffee, cocoa and gaze out the huge windows to watch the beauty of dancing slopes of the Bridger Mt's. There are also low-cost lessons for all levels w/ lockers to place all items. It's good to arrive early so you may find a free place to park or take the free shuttle to the slopes. For skiers think cold w/ proper layers of clothing. If one loses their hat, gloves they have lost &amp; found. Enjoy all w/ camera. Great 1st aid station."
Tripadvisor,Bridger,Jan 2018,4,"We just moved to Bozeman this year. My boys took ski lessons here &amp; we (parents) skied here this winter. Great skiing/snow, usually the lines are not bad at all. Reasonably priced &amp; short distance to get there (from Bozeman). Only a couple ""negative"" things: some Saturdays the road up to Bridger is ridiculous! It took us 1.5 hours to get like 10 miles b/c there were so many cars going up there &amp; some were NOT winter ready, so going off the road, spinning out, etc. It was a mess! The MSU students all go here &amp; again, that makes it a bit more crowded on weekends on the road, not to mention sometimes a little ""rowdy"" on the slopes w/ college kids (drinking, being a bit ""wild"" etc.). Honestly, not a big deal, but my boys commented on that aspect at least a couple times. Otherwise, great place to ski! Lots of terrain &amp; plenty of different levels of runs."
Tripadvisor,Bridger,Apr 2018,5,Spent 2 days skiing at Bridger Bowl with 11 and 13 year old kids. Great time. Wasn’t busy at all so no lines at the lifts. Plenty of snow - conditions were great. Very affordable lift and rental prices made for an enjoyable couple days. We’ll be back.
Tripadvisor,Bridger,Dec 2017,4,"I like Bridger, it is the low key and less expensive alternative to the resorts at Big Sky. There were no waits for the lifts, and the ski school was great for my 8 year old niece. We are so glad we chose to ski at Bridger over Big Sky. Bridger is a better option for families and new skiers."
Tripadvisor,Bridger,Mar 2018,4,We are seasoned Big Sky skiers but in recent years have found the prices there to be astronomical and just out of our budget for a family. For 4 people to ski there with 2 kids it costs over $400. Bridger is a GREAT ski area with lots of varied terrain for beginners and experts alike. Every lift is a carpet loader system which is really helpful for beginners. For this level of area I would expect higher rates so this is a rocking deal. $22 for my kids to ski is just so amazing. It's 20ish minutes from town too. Just a note though on busy days get there EARLY or you will be huffing it uphill for a while. There is no shuttle service from the parking lots so once the lots fill up that's it. There is a shuttle from town that I would recommend. It drops you off at the lodge so no walking or worrying about if you're going to get a parking spot. The lodges are really very nice - we usually eat at the mid-mtn one - newly built and a lot of options for food. We love sitting out on the deck if the weather allows and people watching. You really don't want to miss this ski area. Thank you Bridger for keeping your area affordable for the masses. We will be back many times.
Tripadvisor,Bridger,Mar 2017,5,Bridger Bowl while a local hill is a great place to ski with varied terrain including some very challenging skiing that is accessible by hiking the ride.
Tripadvisor,Bridger,Jan 2017,4,No cell tower!!! Streamline bus runs shuttle or hitch hike.Locals and college types love this place. I do not ski.
Tripadvisor,Bridger,Feb 2017,4,Been there many times. It has runs from beginner to expert. It is huge and a lot of fun. Can't go wrong here. It's an easy drive from Bozeman and only two hours from Billings.
Tripadvisor,Bridger,Feb 2017,4,"You cannot beat this place for value, 1/2 the price of Big Sky and zero pretentiousness, a great family area and close to town."
Tripadvisor,Bridger,Mar 2017,5,"This is a mountain for every skier. The lower areas are very open and gentle for beginners, middle for intermediates, and all the way to the top of the ridge for true experts. Multiple lifts around open up area so you can ski lots of different runs and levels of terrain. The lodges are all really new and comfortable, fast, easy loading chairs. You load onto the chairs on a magic carpet conveyer belt. Close to Bozeman, 16 miles, so easy trip back when done. A shuttle bus runs from town for free too, so no need to park and carry gear. Tickets are reasonably priced, can book a package through the website and save on the room and tickets and discounted food tickets. They really make it easy and worthwhile to go. Will go back for more!"
Tripadvisor,Bridger,Mar 2017,3,"We had spring skiing conditions and a need for some WAX. No crowds, friendly atmo. Potential for some epic powder skiing above the in area lifts - need avy gear. Price is right, compared to Big Sky"
Tripadvisor,Bridger,Mar 2017,3,My first visit to Bridger Bowl yielded a fantastic Spring Day. I enjoyed the terrain. Next time I'll be prepared to hike the Ridge.
Tripadvisor,Bridger,Mar 2017,4,"First time mountain skiing and this location was wonderful. I took advantage of the group lessons (took 3), and two of the days ended up being private lessons because I was the only one in the group. The instructors are amazing, helpful, and fun. The hills have a lot of good variety for all levels, and it isn't so busy that you feel like you will never get on the lift. The people that work there are amazing, and so fun and happy everyday. They sing and dance at the lift, and make you feel like they want to be there. Definitely recommend this ski area."
Tripadvisor,Bridger,Feb 2017,5,Local here in Montana and Bridger is by far the best resort in the area! Lots of runs for all levels! Had a blast coming here with my family. Definitely a must for both locals and tourists!
Tripadvisor,Bridger,Feb 2017,3,"We are coming every year here for our family week long ski trip. This is not a huge resort, but there are enough trails for a week, with various levels. The prices are very reasonable, which is important for a family of 4 adults! We rent our skis from the lodge, book our hotel with the reservation center, and all the staff is extremely nice and friendly. Thanks Travis for always helping us! We love Bridger and will come back every year until we can ski for free at 80, right?"
Tripadvisor,Bridger,Dec 2017,4,I really like this ski resort. Prices are reasonable compared to the size of the mountain they are offering. they have plenty of green and blue routes to offer. it appears to me that the split of routes between green blue and black diamond are equally distributed. I would certainly recommend to any winter sport lovers to come and spend a week here.
Tripadvisor,Bridger,Feb 2017,5,This place rocks. I wish all the out of staters would stay in Big Sky as this needs to stay small and locals only!
Tripadvisor,Bridger,Mar 2017,5,Love this place! The snow is great and so is the location. I love being able to drive from Bozeman!!
Tripadvisor,Bridger,Mar 2017,5,"Bridger received so much snow! Great place to ski ~ Several places to take a break, and get a beer or hot chocolate. Wait times are short!! Just go!"
Tripadvisor,Bridger,Feb 2017,4,"This is a non-profit ski resort!! The skiing is as good as any mountain that I have skied in MT, CO, UT, NV or CA, and at less than half of cost of most. You can afford to bring the whole family. All of the proceeds go back into expansion and improvements. Are yup looking for extreme? The Ridge and Schlushman's are exceptional. If you want challenging blacks, Bridger has them. Do you prefer the groomers or training terrain? There is that in abundance too."
Tripadvisor,Bridger,Mar 2017,3,"Travelled with my daughter on a spring break trip. Snow and terrain were awesome. We have been coming here for years as a family, best ski area for the money."
Tripadvisor,Bridger,Mar 2017,3,"The ski area is getting to be much more crowded than it used to be, but is still my top choice in the Bozeman/Big Sky area for a weekday ski. There is a lunch cafeteria at the base and also one on the mountain by the bridger lift with some homemade food options."
Tripadvisor,Bridger,Mar 2017,4,"We were impressed with this resort, not only were the rates affordable, but a ton of terrain to choose from!"
Tripadvisor,Bridger,Feb 2017,4,"Where I come from... we measure 26 in centimeters... not inches... 26 cm at Revelstoke means get in line at like 6:00 AM. What do you do when it snows 26"" overnight? I still don't know how to comprehend that day....\n\nShout out to Ski patrol who somehow got the whole mountain open at some point in the day. Like.... WOW. AMAZING. \n\nShout out to the locals who were super friendly and in amazing spirits. No one was stealing lines and people were happy to show a fellow powder hound a good time. \n\nShout out to all the lifties and ticket attendants who made the obscene lift lines not matter that much.\n\nKnow this Bridger Bowl... I will be back as I want to test out that crazy looking ridge terrain on a regular old day. I was lucky to get an OBSCENE powder day (the BBC as the locals informed me...) and it was a blast. Your terrain is amazing and up there with the likes of Jackson, Whistler, Snowbird, and my little hometown mountain Revelstoke!"
Tripadvisor,Bridger,Mar 2017,3,"Bridger Bowl is a wonderful local ski area with reasonable rates for skiing and very competent people working in all phases of resort operation. The ski patrol is first class. The snow can be a little variable from year to year, but when it's good it's really good. Unfortunately, it has become too popular so weekends can be a total zoo."
Tripadvisor,Bridger,Feb 2017,3,Bridger Bowl is a great local ski area. It is not crowded on the week days unless it's a holiday. Great runs for all levels of skiing.
Tripadvisor,Bridger,Feb 2017,3,"Just 20 minutes from beautiful Bozeman, Montana, Bridger is the perfect area to take the family to ski! No long lines, great instructors, amazing conditions. You cannot beat Bridger for best Return on Vacation Investment!"
Tripadvisor,Bridger,Feb 2017,4,I've been here already two seasons. So one thing that I love about Bridgers is not so many people on regular days. One thing I don't like are slow lifts. Food in all lodges is great. So overall it is nice ski resort. And it doesn't matter if you're skiing alone or with family. Thumbs up Bridgers! \nP.S: but those lifts though...
Tripadvisor,Bridger,Jan 2017,5,"This is a truly special ski area. Bridger Bowl is where little kids from Bozeman learn to ski really well, it is a rite of passage for most. A great first time ski vacation for a middle class family. Not a huge dog and pony show full of pomp and jackasses who have flown in from LA with all the best gear they will never use again and an Escalade they can't get into 4 wheel drive. Only a 20 minute drive to a great downtown with excellent restaurants. A family mountain with great ski terrain and local friendlies that will help you get you, your roommates and dependents organized for an epic skiing adventure."
Tripadvisor,Bridger,Jan 2017,5,"You cannot beat the ticket prices for this place! $57/lift ticket (non-holiday) Skiing is great. Would love to see more blue runs but I think they were limited partly because we went while early ski conditions existed (not as much snow yet). Customer Service is what gave this place my Excellent Rating. They are fantastic! Felt like friends by the time we were done, especially James in the ski shop."
Tripadvisor,Bridger,Jan 2017,4,"Came back to Bridger Bowl after going to other Montana places for the last 6 years. The upgrades to the north side of the mountain with the 2 lifts and the new lodge was very nice. Free wifi at the alpine lodge was a nice surprise after finding out there is no cell service once you leave Bozeman. Was there during the nfl playoffs so wanted to watch some of the games and needed wifi as there are no tvs that I could find on the mountain. The lines were small, no wait was more than 3 minutes and the loading carpet helped but every lift stopped at least once when riding so guessing there was falling on the unload. Glad I went back, really like it here and will come back again soon."
Tripadvisor,Bridger,Dec 2016,5,"This ski area is by far one of the best around. It is not nearly as big as Big Sky but this is the place that all the locals hang out. Lift tickets are cheap and usually they are always 100% open all winter. Very impressed with how the ski area invests back into the mountain, in the last couple years they have upgraded numerous lifts and eating areas. That to me is one of the greatest things a ski area can do, the nicer the lifts are the shorter the lines and I can ski more and be less stressed!"
